date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:17	17722/17722	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:16%20GMT	https://www.2gethr.xyz/post/why-do-hybrid-workplaces-need-company-culture	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/why-do-hybrid-workplaces-need-company-culture.html	(from https://www.2gethr.xyz/blogs)
15:44:17	1712005/1712005	---M--	200	added ('OK')	image/jpeg	etag:%22a03b2f86b7c898cdad3d7b92a0435736%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6151929d8a5216769f5762fb_9.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6151929d8a5216769f5762fb_9.jpg	(from https://www.2gethr.xyz/blogs)
15:44:18	23709/23709	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:18%20GMT	https://www.2gethr.xyz/post/coworking-is-the-new-reality-for-hybrid-organizations	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/coworking-is-the-new-reality-for-hybrid-organizations.html	(from https://www.2gethr.xyz/blogs)
15:44:20	1747542/1747542	---M--	200	added ('OK')	image/jpeg	etag:%2244656adf393d957c1c526b9b9d59a5a8%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/611e6794b774a46f06c3791d_DSC_0399-min.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/611e6794b774a46f06c3791d_DSC_0399-min.jpg	(from https://www.2gethr.xyz/blogs)
15:44:21	20704/20704	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:20%20GMT	https://www.2gethr.xyz/post/7-ways-to-boost-your-productivity-in-a-hybrid-world	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/7-ways-to-boost-your-productivity-in-a-hybrid-world.html	(from https://www.2gethr.xyz/blogs)
15:44:26	2224628/2224628	---M--	200	added ('OK')	image/jpeg	etag:%2283bc5371f01aaf3a473c8239ac6cbac0%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6113eec5f4814cb3ce7c770a_3.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6113eec5f4814cb3ce7c770a_3.jpg	(from https://www.2gethr.xyz/blogs)
15:44:26	3994211/3994211	---M--	200	added ('OK')	image/jpeg	etag:%221ef3027fbbcb334f4b0037917f629b48%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/61518b893e961c429676fcba_nelly-antoniadou-9X1P46Y2KJo-unsplash.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/61518b893e961c429676fcba_nelly-antoniadou-9X1P46Y2KJo-unsplash.jpg	(from https://www.2gethr.xyz/blogs)
15:44:27	18460/18460	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:26%20GMT	https://www.2gethr.xyz/post/can-coworking-spaces-improve-employee-engagement	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/can-coworking-spaces-improve-employee-engagement.html	(from https://www.2gethr.xyz/blogs)
15:44:27	2283820/2283820	---M--	200	added ('OK')	image/jpeg	etag:%224113ea0739cb959bfe5602bff8619b6e%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/611a16ea8463dbf4d50e8cf5_8.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/611a16ea8463dbf4d50e8cf5_8.jpg	(from https://www.2gethr.xyz/blogs)
15:44:28	1414572/1414572	---M--	200	added ('OK')	image/jpeg	etag:%229d6fa507cd574365e006652f2f7d0c2b%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/60eca6874568894cfba83a74_andreas-klassen-gZB-i-dA6ns-unsplash.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/60eca6874568894cfba83a74_andreas-klassen-gZB-i-dA6ns-unsplash.jpg	(from https://www.2gethr.xyz/blogs)
15:44:28	18099/18099	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:27%20GMT	https://www.2gethr.xyz/post/why-coworking-spaces-hybrid-work-culture-are-made-for-each-other	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/why-coworking-spaces-hybrid-work-culture-are-made-for-each-other.html	(from https://www.2gethr.xyz/blogs)
15:44:30	20040/20040	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:28%20GMT	https://www.2gethr.xyz/post/why-you-need-to-hop-on-the-coworking-train	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/why-you-need-to-hop-on-the-coworking-train.html	(from https://www.2gethr.xyz/blogs)
15:44:31	1300902/1300902	---M--	200	added ('OK')	image/jpeg	etag:%22340b723997d25f48bb3f71124c1a140e%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/60eca1caef0b47e926bc57f3__MG_6870.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/60eca1caef0b47e926bc57f3__MG_6870.jpg	(from https://www.2gethr.xyz/blogs)
15:44:31	21888/21888	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:30%20GMT	https://www.2gethr.xyz/post/well-certified-co-working-spaces	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/well-certified-co-working-spaces.html	(from https://www.2gethr.xyz/blogs)
15:44:32	3442601/3442601	---M--	200	added ('OK')	image/jpeg	etag:%223eff91bb0b1d4923f700eb80881a3c42%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/60dc929bfeaff8268e5220bc__GGS1033-2.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/60dc929bfeaff8268e5220bc__GGS1033-2.jpg	(from https://www.2gethr.xyz/blogs)
15:44:32	25776/25776	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:31%20GMT	https://www.2gethr.xyz/post/level-up-your-teams-performance	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/level-up-your-teams-performance.html	(from https://www.2gethr.xyz/blogs)
15:44:33	709266/709266	---M--	200	added ('OK')	image/jpeg	etag:%22cce12f5f8845737b4a1d32f800931b78%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/60d82fefe415513dd5a1d985_2gethr%20Coworking%20Bangalore.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/60d82fefe415513dd5a1d985_2gethr%20Coworking%20Bangalore.jpg	(from https://www.2gethr.xyz/blogs)
15:44:33	16006/16006	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:32%20GMT	https://www.2gethr.xyz/post/superwoman	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/superwoman.html	(from https://www.2gethr.xyz/blogs)
15:44:33	942840/942840	---M--	200	added ('OK')	image/jpeg	etag:%225d2bd35c6da29348f35fda0d156b026e%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601d029e464dc69b72275322_2010-01-01%2014.50.32%20-%20blog.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601d029e464dc69b72275322_2010-01-01%2014.50.32%20-%20blog.jpg	(from https://www.2gethr.xyz/blogs)
15:44:34	15939/15939	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:33%20GMT	https://www.2gethr.xyz/post/health-safety-rated	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/post/health-safety-rated.html	(from https://www.2gethr.xyz/blogs)
15:44:36	2335650/2335650	---M--	200	added ('OK')	image/jpeg	etag:%22110954bfd688624a8c539ed148d6f1be%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601d1fdbba5b54f32c2fc2ec_0%20-%20blog.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601d1fdbba5b54f32c2fc2ec_0%20-%20blog.jpg	(from https://www.2gethr.xyz/blogs)
15:44:36	16481/16481	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:35%20GMT	https://www.2gethr.xyz/blogs?4b72de26_page=2	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/blogs7b53.html	(from https://www.2gethr.xyz/blogs)
15:44:36	936277/936277	---M--	200	added ('OK')	image/jpeg	etag:%220f3744332d856334216f15bbd63141b3%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf44f37ba397374d2ce88_IMG_8729%20-%20Copy.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/601cf44f37ba397374d2ce88_IMG_8729%20-%20Copy.jpg	(from https://www.2gethr.xyz/blogs)
15:44:37	28022/28022	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2010:14:36%20GMT	https://www.2gethr.xyz/a-post-covid-19-workspace	C:/My%20Web%20Sites/2gether/www.2gethr.xyz/a-post-covid-19-workspace.html	(from https://www.2gethr.xyz/blogs)
15:44:37	15753/15753	---M--	200	added ('OK')	image/png	etag:%22d7b142a70937301ee80538b0ee82bf5c%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5dd3bddb7cb9572daf423cdc_olxpeople.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5dd3bddb7cb9572daf423cdc_olxpeople.png	(from https://www.2gethr.xyz/blogs)
15:44:37	4116/4116	---M--	200	added ('OK')	image/jpeg	etag:%22816d5adaeab2259678cb5786199e00ad%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826e38a7bbc92f59c692b7_Frame%20106.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826e38a7bbc92f59c692b7_Frame%20106.jpg	(from https://www.2gethr.xyz/blogs)
15:44:37	2728414/2728414	---M--	200	added ('OK')	image/jpeg	etag:%22d8eec8c69dab094dfd24953fd84b8dde%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/607817e988c88c11b6fbd458_2.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/607817e988c88c11b6fbd458_2.jpg	(from https://www.2gethr.xyz/blogs)
15:44:38	2878/2878	---M--	200	added ('OK')	image/png	etag:%229d41ecdf3f65dc95475ed4d2621c7db7%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826e01d9487d02a7541707_1200px-EY_logo_2019%201.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826e01d9487d02a7541707_1200px-EY_logo_2019%201.png	(from https://www.2gethr.xyz/blogs)
15:44:39	16117/16117	---M--	200	added ('OK')	image/png	etag:%22232bf60e7da12df48a59936ee180f7e6%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5dd7a79f4e896aa74d48f2e0_21.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/5dd7a79f4e896aa74d48f2e0_21.png	(from https://www.2gethr.xyz/blogs)
15:44:39	13207/13207	---M--	200	added ('OK')	image/png	etag:%226b49cc29ddbd319fa1791f237610ca2f%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826eb6a30c8fa78a30e416_wooqer.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/61826eb6a30c8fa78a30e416_wooqer.png	(from https://www.2gethr.xyz/blogs)
15:44:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20May%202023%2010:14:41%20GMT	http://cdn.social9.com/js/socialshare.min.js	C:/My%20Web%20Sites/2gether/cdn.social9.com/js/socialshare.min.a6.delayed	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:43	2211516/2211516	---M--	200	added ('OK')	image/jpeg	etag:%227e66e5ef5b6af0194edcb2c773ad3afa%22	https://uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/62f397d8bb866a29f663d586_6.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5d9f64ed50ffcbe80454e690/62f397d8bb866a29f663d586_6.jpg	(from https://www.2gethr.xyz/events)
15:44:44	181953/181953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e4b868a111472b1e72ee300a8d964c43%22	https://cdn.social9.com/js/socialshare.min.js	C:/My%20Web%20Sites/2gether/cdn.social9.com/js/socialshare.min.js	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:44	335634/335634	---M--	200	added ('OK')	image/jpeg	etag:%226bd758bf7f3bcc238976b720b3f8888f%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/631b539ea304e9fe08758a5e_7%20Large.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/631b539ea304e9fe08758a5e_7%20Large.jpg	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:46	331872/331872	---M--	200	added ('OK')	image/jpeg	etag:%22debc632a082b650b8673360330405ca9%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/631b541c61e3bd11f7f7eae0_10A%20Large.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/631b541c61e3bd11f7f7eae0_10A%20Large.jpg	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:46	405401/405401	---M--	200	added ('OK')	image/jpeg	etag:%2239b8c294a0bdb7717c2e5a4b49ecacb2%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/631b556552014c210389518c_15%20Large.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/631b556552014c210389518c_15%20Large.jpg	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:46	1948453/1948453	---M--	200	added ('OK')	image/jpeg	etag:%22b58e188ce7c8f769fb314c4aa86390c6%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/631b54f72329ebadddb3b083_1.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/631b54f72329ebadddb3b083_1.jpg	(from https://www.2gethr.xyz/post/light-at-work-a-guide-to-lighting-at-2gethr-orr)
15:44:46	4420/4420	---M-Z	200	added ('OK')	text/css	etag:W/%221144-lmZWiNEnny3m2IZB7OGs5gx2b+k%22	https://cdn.jsdelivr.net/npm/pikaday/css/pikaday.css	C:/My%20Web%20Sites/2gether/cdn.jsdelivr.net/npm/pikaday/css/pikaday.css	(from https://www.2gethr.xyz/schedule-a-visit)
15:44:47	42544/42544	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a630-vxM2xi2w0jCxQo2oniAgndqFyt0%22	https://cdn.jsdelivr.net/npm/pikaday/pikaday.js	C:/My%20Web%20Sites/2gether/cdn.jsdelivr.net/npm/pikaday/pikaday.js	(from https://www.2gethr.xyz/schedule-a-visit)
15:44:49	368443/368443	---M--	200	added ('OK')	image/jpeg	etag:%225d558f73e3611c9bde726c24705c757f%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6306311828686d9ce0bec8c2_DSC07313%20(1)%20Large.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6306311828686d9ce0bec8c2_DSC07313%20(1)%20Large.jpg	(from https://www.2gethr.xyz/post/genz-at-workplace)
15:44:49	229515/229515	---M--	200	added ('OK')	image/jpeg	etag:%22930e6f3aeba23b0fef0bd76b7ce8820d%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6306316ccc13c1d330a9cff5_DSC07311%20Large.jpeg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6306316ccc13c1d330a9cff5_DSC07311%20Large.jpg	(from https://www.2gethr.xyz/post/genz-at-workplace)
15:44:50	94835/94835	---M--	200	added ('OK')	image/png	etag:%220f848f5da7dab4d430ead69244438ab7%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/61518fe690a23915ef05a9be_Dke9jbqho9WIPBrQ_jtQW5dwgPykTIYha_ryzje1SHRlzHyte8vUoHjKpNogMd4ZlFGjQAN_hjOI9ouYMo6joqtlsUD44EUMXJFzSHdHSwKjAw7JiN77KrG2jBCkn3Lc1cV0L-Qj%3Ds0.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/61518fe690a23915ef05a9be_Dke9jbqho9WIPBrQ_jtQW5dwgPykTIYha_ryzje1SHRlzHyte8vUoHjKpNogMd4ZlFGjQAN_hjOI9ouYMo6joqtlsUD44EUMXJFzSHdHSwKjAw7JiN77KrG2jBCkn3Lc1cV0L-Qj=s	(from https://www.2gethr.xyz/post/how-gamification-can-revolutionize-work-culture)
15:44:51	339418/339418	---M--	200	added ('OK')	image/jpeg	etag:%226a776fae2edeb56bfd5f54e19248b5ac%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c5676df21278314664050d_Screenshot%202022-06-29%20at%203.41.38%20PM.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c5676df21278314664050d_Screenshot%202022-06-29%20at%203.41.38%20PM.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:44:52	1271429/1271429	---M--	200	added ('OK')	image/jpeg	etag:%22661218be0cf6143e977c1e82e7959c81%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c54c52ee8f26244e75ce51_13_03_2020_REC_03_GALVANIZE_.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c54c52ee8f26244e75ce51_13_03_2020_REC_03_GALVANIZE_.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:44:58	1578669/1578669	---M--	200	added ('OK')	image/jpeg	etag:%2247bf238730b7cb2c51bbd664d23316ee%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c54c76ac098cd9e192c364_2gethr_BIP_01%20(1).jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c54c76ac098cd9e192c364_2gethr_BIP_01%20(1).jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:44:58	1888966/1888966	---M--	200	added ('OK')	image/jpeg	etag:%22e03b1cf6e10b6f736499536eb382cb5a%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c567e3fe06ca28a4915cbb_2gethr_BIP_03%20(1).jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c567e3fe06ca28a4915cbb_2gethr_BIP_03%20(1).jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:44:58	1342332/1342332	---M--	200	added ('OK')	image/jpeg	etag:%22e2eadc1679691e3811cba3ba30f4d156%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c568c2b960efeb76222ed2_13_03_2020_WS2_GALVANIZE_.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c568c2b960efeb76222ed2_13_03_2020_WS2_GALVANIZE_.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:44:59	374090/374090	---M--	200	added ('OK')	image/jpeg	etag:%22a78eba424244e5c9fb306e89d88b0b52%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c568fa5edd0eb366a85a27_b73a51eb-4bc2-4e87-8a10-4382ab1f3ea1.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c568fa5edd0eb366a85a27_b73a51eb-4bc2-4e87-8a10-4382ab1f3ea1.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:04	1496956/1496956	---M--	200	added ('OK')	image/jpeg	etag:%220dec568459fad67192fa03f34e89bfcc%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56921a809c161c4d670b1_2gethr_BIP_04.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56921a809c161c4d670b1_2gethr_BIP_04.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:04	2048088/2048088	---M--	200	added ('OK')	image/jpeg	etag:%224340de591a7e2419aafea051af911803%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c566e8b960efc1c4222410_2gethr_BIP_02%20(1).jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c566e8b960efc1c4222410_2gethr_BIP_02%20(1).jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:04	1729035/1729035	---M--	200	added ('OK')	image/jpeg	etag:%221b340cce53852002908b64b9bd336c91%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56972848412716a0b2af5_12-03-2020_2GETHR_GALVANIZE_C4.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56972848412716a0b2af5_12-03-2020_2GETHR_GALVANIZE_C4.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:04	117746/117746	---M--	200	added ('OK')	image/jpeg	etag:%22156411ae515abd2d9049afe3e56941c5%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c569c768523dd579a64172_59f9e823-c704-4871-aaab-2e4a67e626c6.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c569c768523dd579a64172_59f9e823-c704-4871-aaab-2e4a67e626c6.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:05	1814063/1814063	---M--	200	added ('OK')	image/jpeg	etag:%225e2c86c5d711288a3a156852c2caa952%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c569a7a9d2d80e79ff4589_2gethr_BIP_05.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c569a7a9d2d80e79ff4589_2gethr_BIP_05.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:06	313386/313386	---M--	200	added ('OK')	image/jpeg	etag:%22ad9f9d741c08684d4501af9fd904268c%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a3f9221d14bace3fdc6_7c5a992e-319b-4875-9983-aed8d8d3a533.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a3f9221d14bace3fdc6_7c5a992e-319b-4875-9983-aed8d8d3a533.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:06	256959/256959	---M--	200	added ('OK')	image/jpeg	etag:%22e44532c02e1c4549d43539a45b2a1982%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a1fa9d2d83b09ff49ba_Screenshot%202022-06-29%20at%202.50.24%20PM.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a1fa9d2d83b09ff49ba_Screenshot%202022-06-29%20at%202.50.24%20PM.jpg	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:07	459781/459781	---M--	200	added ('OK')	image/png	etag:%22cb7f6eab0012e1f8056f537db3bfd408%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a7c9f20e28f35084132_Screenshot%202022-06-29%20at%204.00.28%20PM.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/62c56a7c9f20e28f35084132_Screenshot%202022-06-29%20at%204.00.28%20PM.png	(from https://www.2gethr.xyz/post/into-the-galvanize-bangalore-workspace-a-case-study)
15:45:20	1247855/1247855	---M--	200	added ('OK')	image/png	etag:%222768d137867a90ced6175fc84625dffb%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a531ca024e92792be0b1_Scrum%2002-min.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a531ca024e92792be0b1_Scrum%2002-min.png	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
15:45:21	3707354/3707354	---M--	200	added ('OK')	image/png	etag:%229c3b72c5f3e8bb3a0b9fb2ecd9d3f4b6%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5661614f2a7c42a5101_Support%20Area%2001-min.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5661614f2a7c42a5101_Support%20Area%2001-min.png	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
15:45:21	4001631/4001631	---M--	200	added ('OK')	image/png	etag:%22e768cdca8f771273bad6ac6cae459f2d%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a38dd5b2d828340cdb5e_Ws%20Day%201.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a38dd5b2d828340cdb5e_Ws%20Day%201.png	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
15:45:27	1987522/1987522	---M--	200	added ('OK')	image/jpeg	etag:%222bf35e012be7c8100ed59b8429a9bb93%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5863dc2519158ed9b9d_Opt%2002.jpg	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5863dc2519158ed9b9d_Opt%2002.jpg	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
15:45:38	3433048/3433048	---M--	200	added ('OK')	image/png	etag:%2280cf5ea39aa68b37ca0b0a7ecc143a66%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a40f6db8fedd89957cb9_work.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a40f6db8fedd89957cb9_work.png	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
15:45:39	3339367/3339367	---M--	200	added ('OK')	image/png	etag:%229bc195c712d9b6041c8aae1f85ddd272%22	https://uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5c9a6f9884b926221eb_cafe-06-min.png	C:/My%20Web%20Sites/2gether/uploads-ssl.webflow.com/5dced580792b96785fb88093/6465a5c9a6f9884b926221eb_cafe-06-min.png	(from https://www.2gethr.xyz/post/the-key-to-a-productivity-centric-workspace-inside-tekion-india-hq-bengaluru)
